Customer_ID,last_order,first_order,orders,monetary,profit,segment,region,recency_days,recency_weeks,R,F,M,RFM_Score,Segment
1710,2024-12-16,2021-06-14,26,68114.99,20751.4,Corporate,West,15,2,4,4,5,445,Champions
1711,2024-12-19,2021-04-22,23,59102.91,13999.47,Corporate,South,12,1,4,4,4,444,Champions
1712,2024-10-24,2021-09-21,19,31370.33,6633.650000000001,Home Office,Central,68,9,3,4,4,344,Loyal Customers
1713,2024-11-10,2021-01-01,21,22677.56,4448.12,Consumer,West,51,7,3,4,3,343,Promising
1714,2024-05-07,2022-12-05,2,4093.76,798.75,Corporate,South,238,34,2,1,2,212,Lost
1715,2024-11-17,2021-08-02,13,50881.88,12929.42,Corporate,Central,44,6,3,3,4,334,Promising
1717,2024-09-22,2021-04-14,13,28353.27,7290.72,Corporate,East,100,14,2,3,4,234,At Risk
1718,2024-12-25,2021-02-09,39,83485.85,21312.91,Corporate,East,6,0,5,5,5,555,Champions
1719,2024-11-17,2021-03-25,6,14911.43,3162.16,Small Business,South,44,6,3,2,3,323,Promising
1720,2024-11-21,2021-01-05,30,67160.01,18060.92,Corporate,Central,40,5,3,4,5,345,Loyal Customers
1721,2024-09-16,2021-05-07,10,8563.81,2581.78,Consumer,West,106,15,2,3,2,232,Lost
1722,2024-03-26,2021-04-14,10,11058.220000000001,2417.74,Consumer,Central,280,40,1,3,2,132,Lost
1724,2024-12-05,2021-07-01,12,18146.53,3707.47,Consumer,South,26,3,4,3,3,433,Potential Loyalists
1725,2024-12-29,2021-02-13,112,283929.85,63123.6,Corporate,East,2,0,5,5,5,555,Champions
1726,2024-11-30,2021-01-18,13,27413.15,6448.93,Home Office,South,31,4,3,3,4,334,Promising
1727,2024-05-28,2022-02-07,12,23359.989999999998,7099.929999999999,Home Office,West,217,31,2,3,3,233,At Risk
1728,2024-05-16,2022-05-24,5,3231.75,1060.5,Consumer,West,229,32,2,2,1,221,Lost
1729,2024-09-18,2021-02-04,27,81715.44,18219.46,Corporate,East,104,14,2,4,5,245,Can't Lose
1730,2024-09-16,2021-04-25,15,23106.68,4777.13,Consumer,South,106,15,2,3,3,233,At Risk
1731,2024-12-29,2021-03-23,27,62906.08,17690.5,Small Business,East,2,0,5,4,4,544,Champions
1732,2021-11-01,2021-11-01,1,409.83,143.43,Consumer,East,1156,165,1,1,1,111,Lost
1733,2023-11-28,2023-04-14,2,13712.63,3083.16,Corporate,Central,399,57,1,1,3,113,Lost
1734,2024-08-20,2024-02-07,2,848.31,244.67999999999998,Consumer,West,133,19,2,1,1,211,Lost
1735,2024-12-28,2021-01-16,123,271066.99,62488.97,Corporate,West,3,0,5,5,5,555,Champions
1736,2024-02-26,2021-05-01,4,19103.67,1227.7099999999998,Corporate,East,309,44,1,2,3,123,Lost
1737,2024-10-21,2021-10-03,12,11623.77,3093.15,Home Office,South,71,10,3,3,2,332,Promising
1738,2024-12-25,2022-02-22,14,18627.81,3781.3199999999997,Consumer,West,6,0,5,3,3,533,Potential Loyalists
1739,2024-07-10,2024-07-10,1,1147.5,324.49,Small Business,East,174,24,2,1,1,211,Lost
1740,2024-12-29,2021-06-15,28,73592.52,16095.32,Corporate,West,2,0,5,4,5,545,Champions
1741,2022-08-27,2021-08-03,3,2045.0500000000002,708.72,Home Office,East,857,122,1,1,1,111,Lost
1742,2024-08-30,2021-08-31,6,11123.01,2902.2200000000003,Home Office,West,123,17,2,2,2,222,Lost
1743,2024-12-28,2021-04-29,22,41534.75,12803.36,Small Business,East,3,0,5,4,4,544,Champions
1744,2024-12-24,2021-05-04,18,17655.62,5023.95,Consumer,East,7,1,5,4,3,543,Potential Loyalists
1745,2024-12-24,2021-08-16,5,6325.48,1953.6999999999998,Consumer,West,7,1,5,2,2,522,Promising
1746,2023-12-10,2021-07-09,2,509.43,133.89000000000001,Consumer,South,387,55,1,1,1,111,Lost
1747,2024-11-27,2021-01-18,3,4180.55,1574.04,Consumer,East,34,4,3,1,2,312,Hibernating
1748,2024-09-30,2021-04-03,8,18901.99,3450.7799999999997,Corporate,East,92,13,2,2,3,223,Lost
1749,2024-12-29,2021-08-03,13,30025.35,7056.570000000001,Small Business,South,2,0,5,3,4,534,Potential Loyalists
1750,2023-11-14,2023-11-14,1,1372.72,519.1800000000001,Small Business,South,413,59,1,1,1,111,Lost
1751,2024-12-30,2021-01-07,85,207548.13,47509.67,Corporate,Central,1,0,5,5,5,555,Champions
1752,2024-12-08,2021-02-16,24,54572.78,14176.34,Corporate,East,23,3,4,4,4,444,Champions
1753,2024-12-24,2021-05-10,32,37370.55,11953.99,Small Business,West,7,1,5,5,4,554,Champions
1754,2024-10-10,2021-02-24,32,72442.89,18262.64,Small Business,East,82,11,2,5,5,255,Can't Lose
1756,2024-12-30,2021-02-25,90,211007.0,50916.54,Corporate,West,1,0,5,5,5,555,Champions
1757,2024-01-25,2022-09-03,3,3050.84,705.29,Home Office,West,341,48,1,1,1,111,Lost
1758,2024-05-09,2021-04-26,2,1614.81,484.24,Consumer,West,236,33,2,1,1,211,Lost
1759,2024-11-07,2021-01-23,22,52156.79,11883.289999999999,Corporate,Central,54,7,3,4,4,344,Loyal Customers
1760,2024-12-16,2021-08-03,10,28681.7,5938.47,Small Business,West,15,2,4,3,4,434,Potential Loyalists
1761,2024-12-17,2021-03-25,53,110444.82,28264.81,Small Business,West,14,2,4,5,5,455,Champions
1762,2024-10-26,2021-01-10,6,10535.08,3009.81,Small Business,South,66,9,3,2,2,322,Hibernating
1763,2024-08-16,2021-08-12,10,14446.85,3333.64,Home Office,South,137,19,2,3,3,233,At Risk
1764,2023-12-22,2023-12-22,1,68.97,14.43,Consumer,West,375,53,1,1,1,111,Lost
1765,2024-12-05,2021-01-23,11,9889.29,3460.71,Consumer,West,26,3,4,3,2,432,Potential Loyalists
1766,2024-12-31,2021-01-09,24,59295.8,16707.93,Corporate,West,0,0,5,4,4,544,Champions
1767,2024-12-27,2021-04-14,8,20219.21,5909.72,Corporate,East,4,0,5,2,3,523,Potential Loyalists
1768,2024-09-04,2021-01-01,11,22516.579999999998,4178.98,Corporate,Central,118,16,2,3,3,233,At Risk
1769,2024-12-27,2021-04-06,23,62950.82,15563.58,Corporate,East,4,0,5,4,4,544,Champions
1770,2024-12-30,2021-01-27,58,160540.41,38602.71,Corporate,West,1,0,5,5,5,555,Champions
1771,2024-11-12,2022-01-04,3,7326.21,2197.9300000000003,Home Office,West,49,7,3,1,2,312,Hibernating
1772,2024-03-23,2022-09-26,4,7657.35,941.64,Consumer,East,283,40,1,2,2,122,Lost
1774,2024-12-27,2021-01-08,11,8810.640000000001,2437.59,Consumer,West,4,0,5,3,2,532,Potential Loyalists
1775,2023-07-18,2023-07-18,1,978.62,423.47,Consumer,South,532,76,1,1,1,111,Lost
1776,2024-12-30,2021-01-28,51,87693.1,24285.05,Small Business,Central,1,0,5,5,5,555,Champions
1777,2024-12-15,2021-08-23,9,21108.37,4738.320000000001,Corporate,West,16,2,4,3,3,433,Potential Loyalists
1779,2024-11-29,2021-01-27,25,28760.07,6916.72,Home Office,Central,32,4,3,4,4,344,Loyal Customers
1780,2024-12-29,2021-01-24,115,284195.86,69883.84,Corporate,East,2,0,5,5,5,555,Champions
1781,2022-03-21,2022-03-21,1,1327.9,549.63,Consumer,West,1016,145,1,1,1,111,Lost
1782,2024-11-29,2021-02-09,18,22272.57,4718.16,Consumer,Central,32,4,3,4,3,343,Promising
1783,2024-11-15,2021-02-23,5,2409.17,560.88,Consumer,West,46,6,3,2,1,321,Hibernating
1784,2023-02-10,2021-08-26,3,2804.87,875.8,Home Office,West,690,98,1,1,1,111,Lost
1785,2024-06-28,2023-01-22,4,7242.99,2460.37,Consumer,East,186,26,2,2,2,222,Lost
1786,2024-12-22,2021-02-20,35,32475.5,7683.13,Consumer,East,9,1,5,5,4,554,Champions
1787,2024-12-17,2021-01-11,18,35086.92,6625.27,Consumer,West,14,2,4,4,4,444,Champions
1788,2024-12-26,2021-01-24,201,504386.68,124873.45,Corporate,South,5,0,5,5,5,555,Champions
1789,2024-08-18,2021-11-02,14,15602.279999999999,4644.18,Consumer,East,135,19,2,3,3,233,At Risk
1790,2024-12-25,2021-12-07,6,9816.96,2821.93,Home Office,West,6,0,5,2,2,522,Promising
1791,2024-12-31,2021-09-05,12,18291.38,5822.89,Consumer,Central,0,0,5,3,3,533,Potential Loyalists
1793,2024-12-21,2021-01-09,32,92232.5,20020.1,Corporate,East,10,1,5,5,5,555,Champions
1794,2024-10-29,2021-12-04,15,30348.01,7890.37,Corporate,West,63,9,3,3,4,334,Promising
1795,2024-12-19,2021-10-03,18,24310.84,6676.98,Consumer,Central,12,1,4,4,3,443,Potential Loyalists
1796,2024-12-28,2021-03-15,23,24839.920000000002,5438.55,Home Office,West,3,0,5,4,3,543,Potential Loyalists
1797,2024-12-21,2021-02-18,28,66863.34,13477.48,Small Business,Central,10,1,5,4,5,545,Champions
1798,2024-11-22,2021-04-17,20,19220.440000000002,4332.33,Consumer,South,39,5,3,4,3,343,Promising
1799,2024-11-12,2021-01-03,25,20049.489999999998,6914.74,Consumer,Central,49,7,3,4,3,343,Promising
1800,2024-10-18,2021-08-04,10,26624.870000000003,3974.0,Small Business,South,74,10,3,3,4,334,Promising
